propert_id,count
ff8081815ab805ff015ac2099fa44da7,12359171640.826181
ff8081815ab805ff015ac20d0c444f41,12330823889.655579
ff8081815ab805ff015ac21333385249,12737727216.36457
ff8081815ab805ff015ac213a3c25287,12671041573.62525
ff8081815ab805ff015ac213f35f52b4,12712968078.15931
ff8081815ab805ff015ac219c8b55634,13891854280.727655
ff8081815ab805ff015ac21a1b535687,12720004933.607676
ff8081815ab805ff015ac21fafb259fc,12733944498.164583
ff8081815ab805ff015ac21fb84a5a1f,12313627580.100937
ff8081815ab805ff015ac22164d35af0,12648107973.311157
ff8081815ab805ff015ac2221f1d5b70,12720262894.748577
ff8081815ab805ff015ac226aa035dd6,12689169156.339424
ff8081815ab805ff015ac228e0545f67,12683857295.20385
ff8081815ab805ff015ac22aa29a6085,12699558716.388624
ff8081815ab805ff015ac22acb64609c,12719815482.128992
ff8081815ab805ff015ac22cc00b61cd,12730884411.118052
ff8081815ab805ff015ac22d06db61fb,12736894341.87455
ff8081815ab805ff015ac230c2496516,12708352263.869421
ff8081815ab805ff015ac23223546621,12733184247.428724
ff8081815ab805ff015ac2325f4a6638,12723114491.973803
ff8081815ab805ff015ac2326907663d,12701252173.229944
ff8081815ab805ff015ac2339b746733,12718831428.601267
ff8081815ab805ff015ac2348b4067f4,12596741695.036634
ff8081815ab805ff015ac234c23d6805,12710052323.428375
ff8081815ab805ff015ac234edce680d,12678087911.27056
ff8081815ab805ff015ac23787596968,12692720241.685446
ff8081815ab805ff015ac2385dc769e7,12654541504.834093
ff8081815ab805ff015ac239e0d96a90,12729380482.220577
ff8081815ab805ff015ac23becc46b79,12728488243.58434
ff8081815ab805ff015ac241f3dc6ea4,12735811227.950838
ff8081815ab805ff015ac24221866ebc,12709697475.047321
ff8081815ab805ff015ac2464e2970cd,12326877208.629368
ff8081815ab805ff015ac24720197141,12739525107.88048
ff8081815ab805ff015ac2484e6671f9,12726153577.363518
ff8081815ab805ff015ac2493ba8725c,12627426973.510906
ff8081815ab805ff015ac24c74317394,12738820118.099136
ff8081815ab805ff015ac24d08bd73c9,12722406759.520056
ff8081815ab805ff015ac2539c5e7656,12578461860.88817
ff8081815ab805ff015ac254a35676bf,12699970385.128225
ff8081815ab805ff015ac258422e77f5,12733578617.122728
ff8081815ab805ff015ac25b8e46793e,12736755942.88882
ff8081815ab805ff015ac262bd447c67,12651388912.542587
ff8081815ab805ff015ac262e5767c89,12731310117.095026
ff8081815ab805ff015ac264455b7d65,12736423420.407639
ff8081815ab805ff015ac26477137d8b,12718382371.706224
ff8081815ab805ff015ac264de8d7dc8,13889376289.506006
ff8081815ab805ff015ac265b6f97e28,12734645675.071804
ff8081815ab805ff015ac26834d37f32,12697387497.189064
ff8081815ab805ff015ac26b7af600ff,12700909365.310701
ff8081815ab805ff015ac26cab290196,12551758274.799192
ff8081815ab805ff015ac26df604024f,12456833168.551708
ff8081815ab805ff015ac27515620637,12732434276.066515
ff8081815ab805ff015ac27589210673,12650970489.036095
ff8081815ab805ff015ac275e6a3068f,12205153156.917088
ff8081815ab805ff015ac2780dcc07b5,15432527075.001827
ff8081815ab805ff015ac27a53010895,12722867580.641315
ff8081815ab805ff015ac27a85a508ae,12741521831.436771
ff8081815ab805ff015ac27bd4a0097a,12620838229.816883
ff8081815ab805ff015ac27eb0ea0a87,12727846525.499989
ff8081815ab805ff015ac28116400b95,11058279760.936903
ff8081815ab805ff015ac284d04b0cc1,12705143448.721148
ff8081815ab805ff015ac285a6400cf9,12707974816.668577
ff8081815ab805ff015ac286f0de0d94,12738136603.546938
ff8081815ab805ff015ac28730a10dc0,13779256905.178194
ff8081815ab805ff015ac28a824d0ec0,12332089494.80774
ff8081815ab805ff015ac28ae3cc0ef3,12545863464.621971
ff8081815ab805ff015ac28fde1a116e,12438968075.706293
ff8081815ab805ff015ac2935bfd12fc,12734886692.794918
ff8081815ab805ff015ac294745313fe,12707020137.548431
ff8081815ab805ff015ac294d670143a,15209408444.366879
ff8081815ab805ff015ac29ce9f2175a,12662601033.394274
ff8081815ab805ff015ac2a02f9a1864,12737484572.724274
ff8081815ab805ff015ac2a13b5a18ca,12728362986.531235
ff8081815ab805ff015ac2aa8d9a1c4d,12339537083.730993
ff8081815ab805ff015ac2adeb2b1f1b,12673609026.163992
ff8081815ab805ff015ac2b9982a23a3,12626658382.276913
ff8081815ab805ff015ac2ca7ae62b50,12697078574.057175
ff8081815ab805ff015ac2f6dd233c43,13851807119.175312
ff8081815ab805ff015ac37b70fa5a3b,12654942594.581968
ff8081815ab805ff015ac397cb465f53,13745506008.585861
ff8081815ab805ff015ac4c2b00777cb,12604159979.917194
ff8081815ab805ff015ac578a33c7a2e,12734181101.61781
ff8081815ab805ff015ac588286f7b70,12273339715.805788
ff8081815ab805ff015ac59e62007d62,12738051003.028645
ff8081815ab805ff015ac5a7c4d07f46,12707703153.597034
ff8081815ab805ff015ac5b1501e01a4,12601756989.535952
ff8081815ab805ff015ac5b418bd01f1,12704004410.725267
ff8081815ab805ff015ac5bac7dc0396,12732108196.855663
ff8081815ab805ff015ac5bf9ca7045f,12537765149.190744
ff8081815ab805ff015ac5c08716048b,12733838182.318218
ff8081815ab805ff015ac5c159d704a7,12737441741.33075
ff8081815ab805ff015ac5c49f7f05a0,12716416220.32461
ff8081815ab805ff015ac5c6ca430702,12737520999.731163
ff8081815ab805ff015ac5c7f54a0761,12720752044.305117
ff8081815ab805ff015ac5c9fa55084c,12709066130.308086
ff8081815ab805ff015ac5ca68d90860,12705679077.510906
ff8081815ab805ff015ac5cceb6708c9,12733259180.800728
ff8081815ab805ff015ac5d19f9e0a17,12732868898.402786
ff8081815ab805ff015ac5d3c1230ae5,12714780062.34613
ff8081815ab805ff015ac5d578f60b5e,12722484727.480938
ff8081815ab805ff015ac5e083590da9,12708221960.007023
ff8081815ab805ff015ac5e112ef0dda,12726506853.923996
ff8081815ab805ff015ac5e2f47e0e30,13884016557.911427
ff8081815ab805ff015ac5e303830e33,12735071492.510622
ff8081815ab805ff015ac5e573400e8c,12074944180.280264
ff8081815ab805ff015ac5e7fcb50f43,12731362443.972504
ff8081815ab805ff015ac5e8a9f00f8a,12700508115.040417
ff8081815ab805ff015ac5ec79eb10cc,13639043458.52782
ff8081815ab805ff015ac5eca62a10d5,12612885373.755436
ff8081815ab805ff015ac5ed4bd510f0,13712771580.16665
ff8081815ab805ff015ac5f78103135d,12738728086.55434
ff8081815ab805ff015ac5f78423135e,13845908475.434383
ff8081815ab805ff015ac5f88c01139f,15321446889.80198
ff8081815ab805ff015ac5f96a0013eb,12735091809.037766
ff8081815ab805ff015ac5fc675a14cd,12563741890.604235
ff8081815ab805ff015ac601538f1663,13834162785.352242
ff8081815ab805ff015ac603b1cb16c7,12734716553.30705
ff8081815ab805ff015ac6042efd16de,12518999523.371668
ff8081815ab805ff015ac6066d851823,12657519486.680344
ff8081815ab805ff015ac60b0bb31925,12570399522.446157
ff8081815ab805ff015ac60f73821a61,12707634629.398352
