propert_id,count
ff8081815ab805ff015ac2099fa44da7,22.0
ff8081815ab805ff015ac20d0c444f41,24.0
ff8081815ab805ff015ac21333385249,15.0
ff8081815ab805ff015ac213a3c25287,22.0
ff8081815ab805ff015ac213f35f52b4,24.0
ff8081815ab805ff015ac219c8b55634,119.0
ff8081815ab805ff015ac21a1b535687,12.0
ff8081815ab805ff015ac21fafb259fc,22.0
ff8081815ab805ff015ac21fb84a5a1f,22.0
ff8081815ab805ff015ac22164d35af0,24.0
ff8081815ab805ff015ac2221f1d5b70,13.0
ff8081815ab805ff015ac226aa035dd6,13.0
ff8081815ab805ff015ac228e0545f67,13.0
ff8081815ab805ff015ac22aa29a6085,12.0
ff8081815ab805ff015ac22acb64609c,15.0
ff8081815ab805ff015ac22cc00b61cd,22.0
ff8081815ab805ff015ac22d06db61fb,22.0
ff8081815ab805ff015ac230c2496516,22.0
ff8081815ab805ff015ac23223546621,15.0
ff8081815ab805ff015ac2325f4a6638,22.0
ff8081815ab805ff015ac2326907663d,22.0
ff8081815ab805ff015ac2339b746733,15.0
ff8081815ab805ff015ac2348b4067f4,22.0
ff8081815ab805ff015ac234c23d6805,15.0
ff8081815ab805ff015ac234edce680d,22.0
ff8081815ab805ff015ac23787596968,22.0
ff8081815ab805ff015ac2385dc769e7,22.0
ff8081815ab805ff015ac239e0d96a90,22.0
ff8081815ab805ff015ac23becc46b79,46.0
ff8081815ab805ff015ac241f3dc6ea4,13.0
ff8081815ab805ff015ac24221866ebc,22.0
ff8081815ab805ff015ac2464e2970cd,12.0
ff8081815ab805ff015ac24720197141,13.0
ff8081815ab805ff015ac2484e6671f9,22.0
ff8081815ab805ff015ac2493ba8725c,22.0
ff8081815ab805ff015ac24c74317394,22.0
ff8081815ab805ff015ac24d08bd73c9,22.0
ff8081815ab805ff015ac2539c5e7656,1.0
ff8081815ab805ff015ac254a35676bf,13.0
ff8081815ab805ff015ac258422e77f5,13.0
ff8081815ab805ff015ac25b8e46793e,13.0
ff8081815ab805ff015ac262bd447c67,13.0
ff8081815ab805ff015ac262e5767c89,22.0
ff8081815ab805ff015ac264455b7d65,13.0
ff8081815ab805ff015ac26477137d8b,13.0
ff8081815ab805ff015ac264de8d7dc8,1.0
ff8081815ab805ff015ac265b6f97e28,13.0
ff8081815ab805ff015ac26834d37f32,12.0
ff8081815ab805ff015ac26b7af600ff,22.0
ff8081815ab805ff015ac26cab290196,15.0
ff8081815ab805ff015ac26df604024f,22.0
ff8081815ab805ff015ac27515620637,22.0
ff8081815ab805ff015ac27589210673,13.0
ff8081815ab805ff015ac275e6a3068f,1.0
ff8081815ab805ff015ac2780dcc07b5,1.0
ff8081815ab805ff015ac27a53010895,22.0
ff8081815ab805ff015ac27a85a508ae,15.0
ff8081815ab805ff015ac27bd4a0097a,15.0
ff8081815ab805ff015ac27eb0ea0a87,22.0
ff8081815ab805ff015ac28116400b95,22.0
