propert_id,count
ff8081815ab805ff015ac2099fa44da7,354992338.7370683
ff8081815ab805ff015ac20d0c444f41,517007113.0710124
ff8081815ab805ff015ac21333385249,3436476.260999348
ff8081815ab805ff015ac213a3c25287,127797246.64606552
ff8081815ab805ff015ac213f35f52b4,53761707.41914382
ff8081815ab805ff015ac219c8b55634,11872441.453835135
ff8081815ab805ff015ac21a1b535687,46007013.28937615
ff8081815ab805ff015ac21fafb259fc,4166447.6653918573
ff8081815ab805ff015ac21fb84a5a1f,354992339.1491965
ff8081815ab805ff015ac22164d35af0,127797246.73703581
ff8081815ab805ff015ac2221f1d5b70,30928231.918350324
ff8081815ab805ff015ac226aa035dd6,81790240.2610474
ff8081815ab805ff015ac228e0545f67,81790239.53438954
ff8081815ab805ff015ac22aa29a6085,57307868.47226553
ff8081815ab805ff015ac22acb64609c,41037120.46836612
ff8081815ab805ff015ac22cc00b61cd,12672436.499612033
ff8081815ab805ff015ac22d06db61fb,20336293.434184715
ff8081815ab805ff015ac230c2496516,55681695.496577226
ff8081815ab805ff015ac23223546621,13920429.047314892
ff8081815ab805ff015ac2325f4a6638,36351221.38667448
ff8081815ab805ff015ac2326907663d,55681696.16916916
ff8081815ab805ff015ac2339b746733,46007012.8652358
ff8081815ab805ff015ac2348b4067f4,184028032.03578487
ff8081815ab805ff015ac234c23d6805,56554417.870881364
ff8081815ab805ff015ac234edce680d,119419427.2146886
ff8081815ab805ff015ac23787596968,81790240.59796195
ff8081815ab805ff015ac2385dc769e7,127797246.72385755
ff8081815ab805ff015ac239e0d96a90,20447565.560219742
ff8081815ab805ff015ac23becc46b79,46007013.33611868
ff8081815ab805ff015ac241f3dc6ea4,6259678.134086604
ff8081815ab805ff015ac24221866ebc,46007013.1027611
ff8081815ab805ff015ac2464e2970cd,514388946.864274
ff8081815ab805ff015ac24720197141,4724990.029408435
ff8081815ab805ff015ac2484e6671f9,13207706.115155095
ff8081815ab805ff015ac2493ba8725c,184028031.7452457
ff8081815ab805ff015ac24c74317394,2132321.958635528
ff8081815ab805ff015ac24d08bd73c9,33795736.89935835
ff8081815ab805ff015ac2539c5e7656,50689724.42055057
ff8081815ab805ff015ac254a35676bf,56286782.37019788
ff8081815ab805ff015ac258422e77f5,8529268.060058381
ff8081815ab805ff015ac25b8e46793e,7496427.788975747
ff8081815ab805ff015ac262bd447c67,95989933.5397878
ff8081815ab805ff015ac262e5767c89,20447564.965372488
ff8081815ab805ff015ac264455b7d65,4471900.207156855
ff8081815ab805ff015ac26477137d8b,55995875.73215156
ff8081815ab805ff015ac264de8d7dc8,56798779.56604447
ff8081815ab805ff015ac265b6f97e28,4166447.881528037
ff8081815ab805ff015ac26834d37f32,57121687.37177078
ff8081815ab805ff015ac26b7af600ff,54983518.688243166
ff8081815ab805ff015ac26cab290196,228870725.76349583
ff8081815ab805ff015ac26df604024f,414063057.90865856
ff8081815ab805ff015ac27515620637,13440432.081977427
ff8081815ab805ff015ac27589210673,128739786.37581724
ff8081815ab805ff015ac275e6a3068f,511188955.8143915
ff8081815ab805ff015ac2780dcc07b5,28403156.82110645
ff8081815ab805ff015ac27a53010895,12209893.812628778
ff8081815ab805ff015ac27a85a508ae,4604990.148418403
ff8081815ab805ff015ac27bd4a0097a,164148461.16221368
ff8081815ab805ff015ac27eb0ea0a87,20447565.696261562
ff8081815ab805ff015ac28116400b95,184028030.05803746
ff8081815ab805ff015ac284d04b0cc1,55681695.50237566
ff8081815ab805ff015ac285a6400cf9,56798780.035944924
ff8081815ab805ff015ac286f0de0d94,6530222.850955245
ff8081815ab805ff015ac28730a10dc0,184028000.36355862
ff8081815ab805ff015ac28a824d0ec0,511188965.49691355
ff8081815ab805ff015ac28ae3cc0ef3,77833900.05949906
ff8081815ab805ff015ac28fde1a116e,226217650.67134416
ff8081815ab805ff015ac2935bfd12fc,4797716.63248192
ff8081815ab805ff015ac294745313fe,68726522.37923397
ff8081815ab805ff015ac294d670143a,205043574.91180578
ff8081815ab805ff015ac29ce9f2175a,127797246.73703581
ff8081815ab805ff015ac2a02f9a1864,13920429.052775577
ff8081815ab805ff015ac2a13b5a18ca,19702842.08744297
ff8081815ab805ff015ac2aa8d9a1c4d,354992338.79940677
ff8081815ab805ff015ac2adeb2b1f1b,127797246.52103628
ff8081815ab805ff015ac2b9982a23a3,164148461.124014
ff8081815ab805ff015ac2ca7ae62b50,81790239.56348523
ff8081815ab805ff015ac2f6dd233c43,80102977.04885812
ff8081815ab805ff015ac37b70fa5a3b,127052523.01668616
ff8081815ab805ff015ac397cb465f53,223366758.37246212
ff8081815ab805ff015ac4c2b00777cb,224576932.8057274
ff8081815ab805ff015ac578a33c7a2e,9087810.182044668
ff8081815ab805ff015ac588286f7b70,445302388.11399186
ff8081815ab805ff015ac59e62007d62,5074077.700409319
ff8081815ab805ff015ac5a7c4d07f46,56798780.049123175
ff8081815ab805ff015ac5b1501e01a4,184028032.0612532
ff8081815ab805ff015ac5b418bd01f1,57019869.50806667
ff8081815ab805ff015ac5bac7dc0396,8223815.648062384
ff8081815ab805ff015ac5bf9ca7045f,226217651.14356485
ff8081815ab805ff015ac5c08716048b,14071701.499836162
ff8081815ab805ff015ac5c159d704a7,4797715.70942212
ff8081815ab805ff015ac5c49f7f05a0,28372090.377743118
ff8081815ab805ff015ac5c6ca430702,3270659.1671220316
ff8081815ab805ff015ac5c7f54a0761,11872441.4045228
ff8081815ab805ff015ac5c9fa55084c,56798780.049123175
ff8081815ab805ff015ac5ca68d90860,57019869.62192678
ff8081815ab805ff015ac5cceb6708c9,13968253.576345557
ff8081815ab805ff015ac5d19f9e0a17,13548067.813888447
ff8081815ab805ff015ac5d3c1230ae5,56554417.556320444
ff8081815ab805ff015ac5d578f60b5e,32112225.41926899
ff8081815ab805ff015ac5e083590da9,54192248.255464114
ff8081815ab805ff015ac5e112ef0dda,13207705.295742365
ff8081815ab805ff015ac5e2f47e0e30,53761706.755547024
ff8081815ab805ff015ac5e303830e33,14199700.635548256
ff8081815ab805ff015ac5e573400e8c,820174291.8115593
ff8081815ab805ff015ac5e7fcb50f43,14199700.452623112
ff8081815ab805ff015ac5e8a9f00f8a,56798780.20111932
ff8081815ab805ff015ac5ec79eb10cc,414063062.58171374
ff8081815ab805ff015ac5eca62a10d5,205043567.36296734
ff8081815ab805ff015ac5ed4bd510f0,287543791.2011652
ff8081815ab805ff015ac5f78103135d,13745885.256381981
ff8081815ab805ff015ac5f78423135e,50689725.02278199
ff8081815ab805ff015ac5f88c01139f,56286782.59105353
ff8081815ab805ff015ac5f96a0013eb,14199700.675830793
ff8081815ab805ff015ac5fc675a14cd,275406429.1675597
ff8081815ab805ff015ac601538f1663,126214709.52605662
ff8081815ab805ff015ac603b1cb16c7,14138609.677805694
ff8081815ab805ff015ac6042efd16de,124259807.60392371
ff8081815ab805ff015ac6066d851823,127797246.54791991
ff8081815ab805ff015ac60b0bb31925,224576933.69675693
ff8081815ab805ff015ac60f73821a61,56286782.7606825
ff8081815ab805ff015ac60ff8931a8b,127619792.0535827
ff8081815ab805ff015ac6101e331aa2,27619158.942418873
ff8081815ab805ff015ac614714e1bdb,81790239.58834057
ff8081815ab805ff015ac616dc7f1c80,68970883.92605118
ff8081815ab805ff015ac617c4821cba,4925715.677344595
ff8081815ab805ff015ac6196dcd1d39,13998974.368339805
ff8081815ab805ff015ac61be3131de0,275883517.669242
ff8081815ab805ff015ac61d890e1e8c,56286783.260448754
ff8081815ab805ff015ac61e06271ec1,57217686.614210024
ff8081815ab805ff015ac61e4a001ef1,2213776.63834742
ff8081815ab805ff015ac61f78cd1f55,164148453.84543413
ff8081815ab805ff015ac622891a202b,36153405.00687261
ff8081815ab805ff015ac6239cf82099,18886926.073314365
ff8081815ab805ff015ac62591fa22d5,55995875.45900767
ff8081815ab805ff015ac6261cdd24ec,81790240.04264945
ff8081815ab805ff015ac6271fd02855,511188966.02160436
ff8081815ab805ff015ac6285ae528b8,36351222.04908486
ff8081815ab805ff015ac62b60bf29da,286161985.7875412
ff8081815ab805ff015ac62dd9a72a9c,111325602.4901443
ff8081815ab805ff015ac62f68852b6c,125760895.06293254
ff8081815ab805ff015ac6301b7d2b8f,95989933.71427885
ff8081815ab805ff015ac630e8ba2bbf,6681494.2496130895
ff8081815ab805ff015ac633ce252c9f,57392231.1386729
ff8081815ab805ff015ac635ccf42d5f,227195092.70641935
ff8081815ab805ff015ac63e1b9b2ff3,695784977.7392806
ff8081815ab805ff015ac63e5f853007,224576933.5004878
ff8081815ab805ff015ac63fc97c30b0,83293576.37216252
ff8081815ab805ff015ac6419e5231b2,55344243.26069604
ff8081815ab805ff015ac6426d2031f1,14199700.452623112
ff8081815ab805ff015ac6431ef83229,111325602.35098195
ff8081815ab805ff015ac643f4223287,56798780.04701465
ff8081815ab805ff015ac64556da3349,9770858.439684791
ff8081815ab805ff015ac648cfae34e5,14199700.412916671
ff8081815ab805ff015ac6492e60352c,354992338.79940677
ff8081815ab805ff015ac649d0a235b1,184028032.02313375
ff8081815ab805ff015ac64b197d3652,55515877.897869065
ff8081815ab805ff015ac64b4a893662,1573778.9330364352
ff8081815ab805ff015ac64dd54e37da,13548067.809144275
ff8081815ab805ff015ac64ef2a33879,36351222.22496793
ff8081815ab805ff015ac64fccf138d9,13207706.1913914
ff8081815ab805ff015ac650baa43944,4980987.759386212
ff8081815ab805ff015ac65160fb39af,14138609.27997031
ff8081815ab805ff015ac6543dd73b0d,5111897.034084175
ff8081815ab805ff015ac65794003c93,4694209897.786369
ff8081815ab805ff015ac65ae9e03df7,81790240.2007885
ff8081815ab805ff015ac65b32263e19,445302384.82720304
ff8081815ab805ff015ac65d81c13eff,56144238.1899173
ff8081815ab805ff015ac65ef9843fbd,507407170.3328918
ff8081815ab805ff015ac6656e7742a8,36351221.651911415
ff8081815ab805ff015ac66679b24326,27831406.077537213
