propert_id,count
ff8081815ab805ff015ac2099fa44da7,42.31
ff8081815ab805ff015ac20d0c444f41,24.49
ff8081815ab805ff015ac21333385249,26.35
ff8081815ab805ff015ac213a3c25287,33.66
ff8081815ab805ff015ac213f35f52b4,24.42
ff8081815ab805ff015ac219c8b55634,24.15
ff8081815ab805ff015ac21a1b535687,41.82
ff8081815ab805ff015ac21fafb259fc,32.7
ff8081815ab805ff015ac21fb84a5a1f,41.29
ff8081815ab805ff015ac22164d35af0,25.77
ff8081815ab805ff015ac2221f1d5b70,41.82
ff8081815ab805ff015ac226aa035dd6,39.94
ff8081815ab805ff015ac228e0545f67,27.78
ff8081815ab805ff015ac22aa29a6085,36.45
ff8081815ab805ff015ac22acb64609c,28.73
ff8081815ab805ff015ac22cc00b61cd,41.82
ff8081815ab805ff015ac22d06db61fb,28.29
ff8081815ab805ff015ac230c2496516,45.4
ff8081815ab805ff015ac23223546621,28.1
ff8081815ab805ff015ac2325f4a6638,36.11
ff8081815ab805ff015ac2326907663d,39.09
ff8081815ab805ff015ac2339b746733,25.34
ff8081815ab805ff015ac2348b4067f4,36.11
ff8081815ab805ff015ac234c23d6805,25.77
ff8081815ab805ff015ac234edce680d,45.4
ff8081815ab805ff015ac23787596968,42.37
ff8081815ab805ff015ac2385dc769e7,39.94
ff8081815ab805ff015ac239e0d96a90,28.29
ff8081815ab805ff015ac23becc46b79,35.23
ff8081815ab805ff015ac241f3dc6ea4,34.99
ff8081815ab805ff015ac24221866ebc,34.99
ff8081815ab805ff015ac2464e2970cd,36.11
ff8081815ab805ff015ac24720197141,34.2
ff8081815ab805ff015ac2484e6671f9,32.47
ff8081815ab805ff015ac2493ba8725c,36.11
ff8081815ab805ff015ac24c74317394,39.09
ff8081815ab805ff015ac24d08bd73c9,27.47
ff8081815ab805ff015ac2539c5e7656,19.29
ff8081815ab805ff015ac254a35676bf,41.82
ff8081815ab805ff015ac258422e77f5,45.48
ff8081815ab805ff015ac25b8e46793e,36.8
ff8081815ab805ff015ac262bd447c67,34.99
ff8081815ab805ff015ac262e5767c89,34.99
ff8081815ab805ff015ac264455b7d65,34.99
ff8081815ab805ff015ac26477137d8b,36.11
ff8081815ab805ff015ac264de8d7dc8,43.29
ff8081815ab805ff015ac265b6f97e28,28.29
ff8081815ab805ff015ac26834d37f32,32.56
ff8081815ab805ff015ac26b7af600ff,39.09
ff8081815ab805ff015ac26cab290196,28.88
ff8081815ab805ff015ac26df604024f,45.6
ff8081815ab805ff015ac27515620637,42.85
ff8081815ab805ff015ac27589210673,41.82
ff8081815ab805ff015ac275e6a3068f,20.16
ff8081815ab805ff015ac2780dcc07b5,70.87
ff8081815ab805ff015ac27a53010895,26.3
ff8081815ab805ff015ac27a85a508ae,24.72
ff8081815ab805ff015ac27bd4a0097a,19.11
ff8081815ab805ff015ac27eb0ea0a87,34.17
ff8081815ab805ff015ac28116400b95,48.38
ff8081815ab805ff015ac284d04b0cc1,32.93
ff8081815ab805ff015ac285a6400cf9,39.94
ff8081815ab805ff015ac286f0de0d94,27.47
ff8081815ab805ff015ac28730a10dc0,24.22
ff8081815ab805ff015ac28a824d0ec0,25.31
ff8081815ab805ff015ac28ae3cc0ef3,17.65
ff8081815ab805ff015ac28fde1a116e,42.18
ff8081815ab805ff015ac2935bfd12fc,28.98
ff8081815ab805ff015ac294745313fe,45.44
ff8081815ab805ff015ac294d670143a,35.01
ff8081815ab805ff015ac29ce9f2175a,25.77
ff8081815ab805ff015ac2a02f9a1864,41.82
ff8081815ab805ff015ac2a13b5a18ca,22.63
ff8081815ab805ff015ac2aa8d9a1c4d,19.6
ff8081815ab805ff015ac2adeb2b1f1b,39.94
ff8081815ab805ff015ac2b9982a23a3,33.07
ff8081815ab805ff015ac2ca7ae62b50,25.31
ff8081815ab805ff015ac2f6dd233c43,35.94
ff8081815ab805ff015ac37b70fa5a3b,31.06
ff8081815ab805ff015ac397cb465f53,76.61
ff8081815ab805ff015ac4c2b00777cb,36.11
ff8081815ab805ff015ac578a33c7a2e,32.96
ff8081815ab805ff015ac588286f7b70,23.59
ff8081815ab805ff015ac59e62007d62,31.27
ff8081815ab805ff015ac5a7c4d07f46,25.77
ff8081815ab805ff015ac5b1501e01a4,24.94
ff8081815ab805ff015ac5b418bd01f1,32.93
ff8081815ab805ff015ac5bac7dc0396,34.99
ff8081815ab805ff015ac5bf9ca7045f,32.93
ff8081815ab805ff015ac5c08716048b,28.58
ff8081815ab805ff015ac5c159d704a7,41.88
ff8081815ab805ff015ac5c49f7f05a0,25.88
ff8081815ab805ff015ac5c6ca430702,30.98
ff8081815ab805ff015ac5c7f54a0761,39.94
ff8081815ab805ff015ac5c9fa55084c,25.77
ff8081815ab805ff015ac5ca68d90860,41.82
ff8081815ab805ff015ac5cceb6708c9,25.31
ff8081815ab805ff015ac5d19f9e0a17,39.94
ff8081815ab805ff015ac5d3c1230ae5,39.9
ff8081815ab805ff015ac5d578f60b5e,36.62
ff8081815ab805ff015ac5e083590da9,20.66
ff8081815ab805ff015ac5e112ef0dda,28.1
ff8081815ab805ff015ac5e2f47e0e30,45.24
ff8081815ab805ff015ac5e303830e33,42.37
ff8081815ab805ff015ac5e573400e8c,31.27
ff8081815ab805ff015ac5e7fcb50f43,32.66
ff8081815ab805ff015ac5e8a9f00f8a,27.47
ff8081815ab805ff015ac5ec79eb10cc,74.93
ff8081815ab805ff015ac5eca62a10d5,39.98
ff8081815ab805ff015ac5ed4bd510f0,25.29
ff8081815ab805ff015ac5f78103135d,28.58
ff8081815ab805ff015ac5f78423135e,76.89
ff8081815ab805ff015ac5f88c01139f,59.15
ff8081815ab805ff015ac5f96a0013eb,26.07
ff8081815ab805ff015ac5fc675a14cd,40.1
ff8081815ab805ff015ac601538f1663,51.69
ff8081815ab805ff015ac603b1cb16c7,28.29
ff8081815ab805ff015ac6042efd16de,18.7
ff8081815ab805ff015ac6066d851823,34.15
ff8081815ab805ff015ac60b0bb31925,29.17
ff8081815ab805ff015ac60f73821a61,39.9
ff8081815ab805ff015ac60ff8931a8b,45.11
ff8081815ab805ff015ac6101e331aa2,35.07
ff8081815ab805ff015ac614714e1bdb,45.48
ff8081815ab805ff015ac616dc7f1c80,34.61
ff8081815ab805ff015ac617c4821cba,41.88
ff8081815ab805ff015ac6196dcd1d39,36.62
ff8081815ab805ff015ac61be3131de0,33.68
ff8081815ab805ff015ac61d890e1e8c,29.88
ff8081815ab805ff015ac61e06271ec1,26.35
