propert_id,count
ff8081815ab805ff015ac2099fa44da7,24.09
ff8081815ab805ff015ac20d0c444f41,24.92
ff8081815ab805ff015ac21333385249,29.34
ff8081815ab805ff015ac213a3c25287,24.88
ff8081815ab805ff015ac213f35f52b4,20.49
ff8081815ab805ff015ac219c8b55634,20.39
ff8081815ab805ff015ac21a1b535687,35.35
ff8081815ab805ff015ac21fafb259fc,35.16
ff8081815ab805ff015ac21fb84a5a1f,24.17
ff8081815ab805ff015ac22164d35af0,33.51
ff8081815ab805ff015ac2221f1d5b70,36.25
ff8081815ab805ff015ac226aa035dd6,36.41
ff8081815ab805ff015ac228e0545f67,26.95
ff8081815ab805ff015ac22aa29a6085,35.72
ff8081815ab805ff015ac22acb64609c,34.99
ff8081815ab805ff015ac22cc00b61cd,36.67
ff8081815ab805ff015ac22d06db61fb,35.28
ff8081815ab805ff015ac230c2496516,35.24
ff8081815ab805ff015ac23223546621,33.69
ff8081815ab805ff015ac2325f4a6638,29.14
ff8081815ab805ff015ac2326907663d,36.4
ff8081815ab805ff015ac2339b746733,32.32
ff8081815ab805ff015ac2348b4067f4,29.57
ff8081815ab805ff015ac234c23d6805,33.86
ff8081815ab805ff015ac234edce680d,35.24
ff8081815ab805ff015ac23787596968,36.66
ff8081815ab805ff015ac2385dc769e7,35.62
ff8081815ab805ff015ac239e0d96a90,35.28
ff8081815ab805ff015ac23becc46b79,38.49
ff8081815ab805ff015ac241f3dc6ea4,35.99
ff8081815ab805ff015ac24221866ebc,36.08
ff8081815ab805ff015ac2464e2970cd,27.72
ff8081815ab805ff015ac24720197141,35.9
ff8081815ab805ff015ac2484e6671f9,35.69
ff8081815ab805ff015ac2493ba8725c,29.14
ff8081815ab805ff015ac24c74317394,33.25
ff8081815ab805ff015ac24d08bd73c9,34.6
ff8081815ab805ff015ac2539c5e7656,19.27
ff8081815ab805ff015ac254a35676bf,36.3
ff8081815ab805ff015ac258422e77f5,33.36
ff8081815ab805ff015ac25b8e46793e,35.95
ff8081815ab805ff015ac262bd447c67,36.08
ff8081815ab805ff015ac262e5767c89,36.36
ff8081815ab805ff015ac264455b7d65,36.08
ff8081815ab805ff015ac26477137d8b,28.4
ff8081815ab805ff015ac264de8d7dc8,22.72
ff8081815ab805ff015ac265b6f97e28,34.6
ff8081815ab805ff015ac26834d37f32,35.17
ff8081815ab805ff015ac26b7af600ff,35.62
